"dist","age","weight","ftworker","uid"
6.80697438837339,33,60.0081235798492,1,20055
4.92999327386802,45,67.2982093322807,0,20056
6.8712261277849,35,94.2904741795147,1,20057
4.60712888620934,39,123.52659730629,0,20058
5.61679141106925,39,112.855282927937,1,20059
6.15143830646397,30,78.8406997704935,1,20060
7.66569619633706,39,71.7383333058832,1,20061
2.60254623718921,33,80.1213936486451,0,20062
12.9239678363358,44,97.111217333556,1,20063
5.01010051723014,35,96.5935715681094,1,20064
14.8309221021169,31,93.5751412428225,1,20065
4.07129735145915,23,90.3157541402445,1,20066
2.37876331980341,42,84.8653735636712,0,20067
10.6484327886569,37,101.018439997747,1,20068
12.353217787757,46,85.0587505111786,1,20069
6.45117865952829,40,110.490500875748,1,20070
6.77861353556867,32,74.0769920179321,1,20071
3.81160718734709,24,99.3603052016014,0,20072
4.33242598352804,22,110.609121088664,1,20073
8.52474752291469,35,68.4419649456511,1,20074
2.94822394062776,30,90.9633361268611,0,20075
8.57476565960468,37,91.6353769141127,1,20076
8.8195358224377,47,103.925315533103,0,20077
2.96757740194465,36,79.7152647569666,0,20078
4.99340193859103,25,88.118061091076,1,20079
5.66780652523205,38,81.6887192490081,0,20080
17.7250956011444,49,102.662285193668,1,20081
5.35402445986066,41,62.0756246796222,0,20082
5.85117642083432,39,86.1710381710251,0,20083
2.48704505848749,33,107.670753061584,0,20084
7.40239532459905,39,66.1361615788346,1,20085
3.62633402829091,32,71.0125965803462,0,20086
4.03351195920147,34,93.548891125794,0,20087
12.3622283825555,40,87.532654441367,1,20088
3.19940122812505,25,116.97281479248,1,20089
7.22064872358493,30,87.4406212918567,1,20090
17.1301729492273,51,73.9313942155351,1,20091
3.4564463724452,37,74.664371890556,0,20092
5.87365116124285,45,81.2585730291798,0,20093
17.4060807131098,51,81.2894602596651,1,20094
4.56395961705127,34,61.1363760577566,0,20095
5.50835596161908,35,97.9523118548407,0,20096
8.81261089522902,28,72.9313077420397,1,20097
14.30366672607,45,115.040694497869,1,20098
4.87053648552149,41,52.5806609937827,0,20099
8.28423501744134,42,118.875237568982,1,20100
5.12058155860637,39,98.4395892730836,0,20101
5.28295079992536,32,62.531228063274,1,20102
4.49692828079936,22,61.759209264668,1,20103
4.1419091559525,29,62.8557617452661,0,20104
5.41339666548278,26,76.3458418774791,1,20105
3.64423995501923,21,100.983404916814,1,20106
8.30160149975334,44,54.7960401902891,1,20107
7.37699925393753,34,117.960143419608,1,20108
3.68641837273766,28,122.67440638376,1,20109
16.4068348320097,54,68.387574992736,1,20110
12.0781764963088,32,98.6096046814952,1,20111
9.84452442592107,30,97.4541635062423,1,20112
8.11872021801259,41,64.9168537519151,1,20113
10.82208538687,46,95.5073655064635,1,20114
11.4707926279714,23,89.251261816733,1,20115
12.1519233942475,37,89.2217934005322,1,20116
4.64905362743919,39,74.1657287341992,0,20117
8.31501191305846,34,112.465282047161,1,20118
2.72562023899987,28,94.615973548007,0,20119
9.99460357360467,44,112.49900402681,1,20120
3.75123477460198,34,74.2727038973806,0,20121
2.78087215855693,43,120.484769268182,0,20122
7.51896534111278,39,113.184312851523,1,20123
5.90828735421894,26,87.456358464774,1,20124
6.68280528052497,37,79.7411880609366,1,20125
7.7323126206141,30,79.4400941368282,1,20126
3.80051019604342,38,96.0538771463396,0,20127
4.83072544572698,22,68.6074973392738,1,20128
1.55950873599264,29,115.135231950541,0,20129
3.02270289449772,28,59.5404922714507,0,20130
14.4176719178324,37,56.2843444038985,1,20131
5.31666067106785,24,77.0347757431977,1,20132
9.40804251754414,48,112.815702898917,0,20133
8.47834296300282,44,92.7992287889761,0,20134
4.47817766948685,45,129.733354712837,0,20135
5.9999070483703,36,106.335685878402,1,20136
6.65188834161153,32,97.3493524703035,1,20137
8.798902098368,34,80.6660149515082,1,20138
4.21768519117022,36,78.9079934481835,0,20139
11.5269834681053,42,107.582633833551,1,20140
11.212256475049,44,83.7738102810183,1,20141
3.8779232081808,26,122.536503410771,1,20142
3.24950900740839,27,79.4434851699763,0,20143
6.23810417852147,38,41.6187727577538,0,20144
7.41240413079663,41,86.4877633120734,0,20145
4.83177280288179,33,102.006285878312,0,20146
21.2189258279222,57,103.78017648685,1,20147
2.75051323240318,28,106.024548058167,0,20148
19.3155142052503,47,121.208427504207,1,20149
6.9503226983197,37,79.7047675774597,1,20150
1.36796050183875,29,112.30635544263,0,20151
7.19562679962456,38,53.0797652708511,1,20152
3.32066311610698,35,64.1790203341265,0,20153
20.0806609082304,41,45.3111245854784,1,20154
7.89251666059632,31,84.5256216367881,1,20155
6.26078255011156,34,72.5255140091586,1,20156
2.70535248247069,22,75.7779277564639,0,20157
7.21376137864723,25,103.745649450996,1,20158
10.2538690918005,46,115.525676989509,1,20159
4.03480633398687,25,82.7786150234406,1,20160
3.0416130630259,34,85.6509512250667,0,20161
10.4119736683343,38,49.6377172958112,1,20162
18.763319466577,38,85.8667868794026,1,20163
3.50835307594434,20,101.473061430212,1,20164
7.07726105528574,44,90.8353042542895,1,20165
4.36778884677499,25,83.884236925983,1,20166
9.3263471447675,38,108.975499871158,1,20167
6.22869385775192,33,104.49564469941,1,20168
3.39693431376001,30,91.8140379565716,0,20169
2.75411363459931,21,67.5378016363077,0,20170
7.42077044318655,31,54.5768596417707,1,20171
3.07871561048852,25,91.5292307193497,0,20172
5.46213224537286,36,67.0838230650843,1,20173
6.18696426452785,42,83.7341515810451,1,20174
7.87580243836607,40,72.2607814286118,1,20175
3.37533467938337,29,72.2696202021617,0,20176
5.8968854377099,36,35.4354245752144,0,20177
3.38813198933667,34,53.9331097289111,0,20178
14.0237799161923,43,99.5968287096844,1,20179
8.85591049623478,36,70.8224171073479,1,20180
13.4339623298721,47,78.5781720807933,1,20181
5.6673411946879,35,78.6728573159651,1,20182
15.7831117390553,49,95.8321856570879,1,20183
6.84712624326703,30,69.932018056042,1,20184
4.28166054727189,27,57.8827607398812,1,20185
2.96325016209783,33,51.3300643219276,0,20186
4.09092287337664,36,102.431957960598,0,20187
10.9195859900823,43,79.1442674203908,1,20188
4.49674634278775,35,82.3974490654955,1,20189
5.54009538075392,22,85.0625189161108,1,20190
1.82886345990311,30,63.5665951915193,0,20191
1.36952298756963,26,70.8039269705071,0,20192
9.85770197841835,40,83.9860981172581,1,20193
6.08400007475318,42,81.5452243992315,0,20194
14.2018233405699,31,83.242212341981,1,20195
17.1685475252291,42,90.4708897616955,1,20196
3.53621708606856,30,89.0258291793057,1,20197
4.76217480293166,25,51.2583960841815,1,20198
16.3321085921405,42,107.252549653705,1,20199
3.40916600277406,26,90.0227365424512,1,20200
5.20099049706929,36,68.7487119033829,0,20201
6.77954272612226,25,38.1277199176809,1,20202
4.65610987168994,36,83.0871197813017,0,20203
14.3378473449166,41,52.3509510388963,1,20204
6.35685594292321,29,98.1751321779557,1,20205
6.5815344648721,32,65.0551373993465,1,20206
12.1790953283293,29,77.0625321809061,1,20207
6.96563263768186,30,88.9315316639051,1,20208
9.01015613641628,42,42.4024074617113,1,20209
2.20887617295957,23,64.9411250735362,0,20210
6.93430498960162,21,88.7048272524936,1,20211
12.7466662174932,39,89.9334471895556,1,20212
3.77286957326002,25,71.9322849496922,1,20213
10.1167859932457,43,53.3068397886963,1,20214
3.77336850396535,36,91.2376866014272,0,20215
5.48058309270253,37,70.0385599060695,0,20216
7.21443574053236,41,71.7774297622865,1,20217
6.01026486027763,32,84.463047476387,1,20218
5.74376432690151,32,94.8899241967274,1,20219
6.14440121575002,34,117.170691693348,1,20220
3.53243565697601,33,84.9726531482604,0,20221
10.2308458370441,32,88.2719814154903,1,20222
9.87177510352266,44,107.505933159696,1,20223
4.00415089613743,30,57.570019915431,1,20224
7.09033646338531,40,90.5807225252904,0,20225
4.50641707325377,34,102.631313405511,1,20226
7.25125100920456,47,106.916219628528,0,20227
3.47192376387726,35,64.3500055742356,0,20228
6.7636272623829,36,51.4128935633687,1,20229
4.5036778801758,32,90.8765470961683,0,20230
6.28871991916175,36,97.1516644890709,0,20231
5.7907280713576,38,80.4767439933937,1,20232
4.56886737933116,37,86.5898732235662,0,20233
5.1980992749536,42,110.931635932264,0,20234
8.65382160221815,44,116.820095064825,1,20235
8.28154927559688,50,85.1535117459972,1,20236
4.42795573446278,29,103.128453896005,0,20237
2.6635097962295,22,63.4394447338555,1,20238
18.4076121172567,40,113.614584183387,1,20239
7.819987063706,41,94.7278972827776,1,20240
8.23439947516134,35,69.8967024741685,1,20241
5.66062592052289,30,68.1676418113566,1,20242
4.15467650863291,45,88.3420009483162,0,20243
3.50191390746333,34,70.7548069128248,0,20244
2.84512124310426,35,90.6624738621355,0,20245
2.40997049139558,26,74.3370152502994,0,20246
3.15143288576076,27,65.7325049286955,1,20247
3.18777234169175,18,94.2642102812464,1,20248
3.05966057620204,20,53.3954974584156,1,20249
5.01411399600623,38,62.9851462343468,0,20250
4.33160694064512,26,59.5929707974582,0,20251
5.40429168989204,29,58.0320394309229,1,20252
7.08986630894548,32,88.589381384279,1,20253
11.0581772627986,42,86.3059796005282,1,20254
9.40093898306769,39,52.7043971963703,1,20255
14.3685618055616,40,70.7438256243343,1,20256
4.44729160558445,32,68.1597698302677,0,20257
11.1590265422645,33,44.0817066809937,1,20258
5.58420168139243,39,76.222254043672,1,20259
5.11481558787027,34,102.942231321639,0,20260
6.28073290406078,33,61.5592854091658,1,20261
9.39941521334621,48,79.7110346079286,1,20262
4.28386454328225,30,63.6323238804319,0,20263
4.93499880341559,30,106.633371578541,1,20264
7.36972563894108,39,85.2133958627301,1,20265
5.61892748439055,33,56.7725946464122,0,20266
8.15402531559378,37,75.377434783548,1,20267
5.00279069052667,37,78.4240212033243,0,20268
4.33650283465882,30,116.825726195271,1,20269
1.2265280376565,29,51.3438901513155,0,20270
9.87457688920805,37,89.3204413126431,1,20271
3.31819100868177,26,78.0621203403562,0,20272
3.61145887950461,20,82.6315176970489,1,20273
4.8740037207204,39,80.5015636764557,0,20274
5.05731854801804,33,59.2355747282313,1,20275
3.2106972308559,45,60.4796618055962,0,20276
1.46695653713086,29,91.46486498985,0,20277
7.99265547148628,29,62.8285079807802,1,20278
4.76236097865571,33,107.680886297107,1,20279
8.1113669487297,31,39.1720894631798,1,20280
2.17290681127274,32,64.7707854256056,0,20281
3.33417410436824,27,40.3311663387171,0,20282
4.37989656610304,29,90.6977254537966,1,20283
13.3148597371508,50,139.476484697472,1,20284
2.91616175957312,36,120.231412286203,0,20285
2.97975974674342,34,92.4453291198086,0,20286
9.43773140401099,52,71.5023346699864,0,20287
5.75147059433023,46,116.442900302403,0,20288
9.16709609002779,31,74.6217987847287,1,20289
2.69023277168814,30,78.8053766486068,0,20290
5.55372049874165,37,117.778157021573,0,20291
14.1476521178111,37,87.5126916195593,1,20292
6.07506193555472,35,59.3492425668901,1,20293
2.85237805098291,28,113.798406614764,0,20294
4.11491232787451,27,87.2391770830904,0,20295
4.83364844033315,46,111.985545268815,0,20296
3.9403844664321,38,75.0924471974491,0,20297
8.94836993930074,24,122.211657570304,1,20298
12.9757561234663,52,96.4749724631982,1,20299
7.20697892733773,30,118.860357975911,1,20300
4.02739949142944,38,81.1044843394532,0,20301
2.85147109757173,42,87.4254076937421,0,20302
6.51226629948871,39,80.7768235782238,0,20303
3.78592334344777,28,92.5787463584253,0,20304
9.3048264510678,46,124.102216324125,1,20305
12.7992665261137,48,113.137019951379,1,20306
4.27130770389375,38,77.7542137939188,0,20307
9.92524686157976,49,86.9401136727609,1,20308
7.37946971393653,38,64.8903818966599,1,20309
8.29157750172865,48,127.391147918119,1,20310
17.2995721353682,33,82.3145830972386,1,20311
4.81938966056764,43,112.69975415223,0,20312
10.2244587092507,40,93.0770614461574,1,20313
3.41254028917368,37,53.3246600468189,0,20314
9.22885549800025,45,96.7309215498671,1,20315
3.6610688182,28,78.3938999635489,1,20316
7.70965919976185,42,107.77370935132,1,20317
6.7258329449378,42,103.138091753693,1,20318
6.06142021056258,36,79.1426522915767,0,20319
6.70102056380327,43,101.383199101747,1,20320
3.70564208031403,29,81.0291659198376,0,20321
4.46574730807768,39,78.8536953372982,0,20322
5.04586391157963,40,102.37427420419,0,20323
5.34308456400732,31,110.931048088418,1,20324
2.66538864014869,36,102.0890595654,0,20325
10.6143040665005,40,94.5891217354626,1,20326
3.99200912918628,35,108.429487364478,0,20327
5.12229498489512,36,72.1343079922982,0,20328
2.89210688897873,27,86.5305946136009,0,20329
3.24027526731342,20,136.693867512081,1,20330
2.80480800028642,34,58.7466039096812,0,20331
6.48818682660905,27,96.3377067179381,1,20332
3.94618936393973,29,60.8130211856482,0,20333
4.99235586310365,30,106.157328246573,1,20334
10.7593948957704,37,83.2617179445237,1,20335
12.2266318428307,42,113.612170055269,1,20336
8.29107309990764,40,70.3580818241316,1,20337
3.97793142456784,34,73.1131237618689,0,20338
3.51828630905173,33,61.183305696669,1,20339
12.2859826212268,41,101.181109465323,1,20340
6.72601987608233,41,112.970879398184,1,20341
5.97889983470191,24,66.2155286950134,1,20342
10.1602742801707,50,78.1627399705863,1,20343
6.58088032665903,37,100.179310718214,1,20344
8.35075723197475,45,99.4487587486317,1,20345
9.97836717865235,44,48.1145401728803,1,20346
8.43366570874843,49,83.1837638393809,0,20347
4.01807156153064,27,85.2965448654576,1,20348
11.4090107819058,41,78.7943374028031,1,20349
12.1244680798502,44,65.5038953306133,1,20350
2.8521415783936,34,76.0795229245025,0,20351
2.08599532450166,36,85.5625610397599,0,20352
9.16417395114969,39,72.8141294030059,1,20353
15.7079188538328,42,83.8417035950375,1,20354
6.06095796242226,32,107.547160966579,1,20355
5.07885337281135,37,71.7718690414484,0,20356
9.02330307439915,38,88.2128883147017,1,20357
7.4182632815416,44,82.7995711682155,0,20358
7.31803900836627,36,64.4369332904422,1,20359
6.46923420046781,36,104.615825223562,1,20360
8.68160584963019,35,86.3565035214318,1,20361
3.00392692823213,21,98.870725680073,0,20362
4.71979251092425,33,89.6615353983459,0,20363
12.8792223524764,37,109.330989373281,1,20364
10.1761317248523,46,106.509127573977,1,20365
8.76084439246007,41,91.2059671885391,1,20366
4.32174284421494,37,84.0230566958417,0,20367
10.1948897659982,38,55.4928859286238,1,20368
5.89142691862195,39,124.389072976994,1,20369
3.03875374322233,44,67.0453911358253,0,20370
3.73105814068878,40,78.4303870564666,0,20371
2.95317024350457,20,62.6001413775167,1,20372
5.72526154864689,25,99.8339627038455,1,20373
5.04897718177719,29,47.4042529590434,0,20374
3.02486048737259,48,80.4207792586203,0,20375
7.57324441559515,40,89.847744259545,1,20376
9.43837301954621,27,119.947168697165,1,20377
4.63085860355371,22,96.0303253606205,1,20378
10.8035402830771,40,78.5332884112442,1,20379
3.78190425068368,37,84.9313235846653,0,20380
3.54594226338283,28,126.272907638272,0,20381
4.31991906481958,38,119.179621510526,0,20382
4.30311280798434,34,72.8607142206339,0,20383
14.2044157274726,45,54.2085180721493,1,20384
2.23968043107121,31,91.5430077340962,0,20385
5.75742514180592,43,119.482059815171,0,20386
3.50610316811914,26,73.8435215484073,1,20387
4.90535239947945,22,55.9242509428204,1,20388
6.12225737531582,41,123.955136281601,1,20389
9.12156649964407,37,90.9773963774955,1,20390
2.76677767825906,36,78.4084448862714,0,20391
8.15258373600654,36,65.8389734803384,1,20392
7.51184611756022,40,71.8409961453547,1,20393
1.68826360611364,25,58.4797383959078,0,20394
3.56899728265278,30,77.030006093686,0,20395
6.7720475001987,39,81.4152041387937,1,20396
8.32240748456466,38,128.81413571023,1,20397
4.66958308110099,31,138.659013509859,0,20398
2.09590327843734,27,128.15614890679,0,20399
3.032643847631,30,62.2155755185288,0,20400
2.7631013182289,24,53.5400088438417,0,20401
5.6584027369788,36,91.3427014907705,1,20402
7.71952561197445,35,96.9317900624836,1,20403
8.70626535631658,48,81.2088735619505,1,20404
5.36120919668721,36,74.3432310087744,1,20405
6.63048442565798,36,86.8866174017396,1,20406
6.84271909539628,27,81.470408377189,1,20407
11.7174354820911,33,106.128402099943,1,20408
4.43855990843569,48,102.356823880565,0,20409
1.90390484224195,23,75.8179830362502,0,20410
8.13073806240343,33,91.9350012211132,1,20411
4.81625827380923,29,62.8229564686327,1,20412
5.38504675777313,29,87.3070040446299,1,20413
12.0608159858501,38,66.7374249955793,1,20414
5.0492564965924,39,83.6862170401965,0,20415
2.77150929223125,29,61.7912990518482,0,20416
5.54933776076326,26,63.6870441234558,1,20417
1.75246991225182,31,114.549591849166,0,20418
5.43032490843715,20,101.749387725541,1,20419
5.23718126175524,17,86.4583509217524,1,20420
9.84794148351449,50,36.4675724340916,0,20421
2.09420296341397,30,90.6315188990294,0,20422
2.18531694339836,27,51.2895165380682,0,20423
5.17358396646868,36,65.0580763249543,1,20424
6.81534417481466,46,88.7803482023968,0,20425
2.28340081204526,30,108.40212776291,0,20426
8.06130483532287,37,100.797799859115,1,20427
6.32295871306628,32,86.5656878191051,1,20428
8.04685705143108,28,68.5886750631626,1,20429
4.136221474557,34,71.9889187588986,0,20430
4.64649986972831,27,95.6200865074721,1,20431
6.91501419691388,33,73.3948409775976,1,20432
4.7196925090796,44,60.2910003265198,0,20433
4.93075316437791,33,49.608125163687,1,20434
7.23210462725877,43,74.932843507728,0,20435
13.3643313444272,33,106.687807499978,1,20436
7.99545407100855,37,82.7274249972233,1,20437
7.08688029962916,40,93.3787521808016,1,20438
10.8597008879669,47,63.6697617549572,1,20439
4.85909594925442,46,83.9031138124298,0,20440
5.46394886714629,24,54.447226855746,1,20441
8.53012657436581,42,67.2492609110803,1,20442
4.28450763550353,36,88.2185394721529,0,20443
7.23997446648767,39,45.3108309725422,1,20444
4.6829944490414,37,63.7457897905028,0,20445
3.0978647544619,30,101.420039545748,0,20446
2.61610357126141,26,118.88746133314,0,20447
6.52001053032616,32,113.415100622755,1,20448
5.59986817319659,30,87.8032597538746,1,20449
10.4195127704339,38,74.6444748303905,1,20450
9.22011196891709,47,75.0776835846796,1,20451
4.51599445610772,29,112.211184226665,1,20452
4.2150629275605,43,72.6803468559209,0,20453
3.87918464357839,29,56.1366452719867,0,20454
4.74778285711378,19,51.2992214526147,1,20455
4.95152741786638,34,71.3257163887922,1,20456
5.76477619231321,32,99.0808895837297,1,20457
5.5400489201912,40,93.3316904843032,0,20458
6.14959480762744,27,89.8059042456121,1,20459
5.83204013805222,33,95.5194585440001,0,20460
4.08853623246657,40,58.2744731019977,0,20461
2.81976687714961,31,75.3614432548535,0,20462
5.85801286227624,34,121.02656598819,1,20463
7.73273790259544,23,90.572771241542,1,20464
2.35877553345182,29,83.2917756854863,0,20465
4.57349365619803,17,85.5650003133655,1,20466
9.51043229629307,45,97.9189856058922,1,20467
8.72163231178654,41,61.7911521339559,1,20468
3.58802809208484,35,89.0823200161205,0,20469
7.40226059820617,33,89.8161161281655,1,20470
14.2049460673658,41,89.4438039086222,1,20471
8.10986202844281,38,80.9741228943956,1,20472
11.3256197380584,42,107.466873622057,1,20473
5.80575478126135,42,80.3439388137349,1,20474
8.07813364390073,35,63.4364134823665,1,20475
11.2217032421837,34,119.353067265993,1,20476
6.8031724470081,35,82.7941656800108,1,20477
8.45496413894382,36,70.3375198664291,1,20478
8.46279466791911,36,64.8784557723955,1,20479
5.17272559920824,27,57.9778342802357,1,20480
5.13073891976882,33,77.3879807377827,1,20481
9.94649085558917,51,66.3336153808797,1,20482
3.74307904240103,41,74.7616864692211,0,20483
1.62088824422315,28,88.4868703422043,0,20484
1.74432362461233,21,78.132722423954,0,20485
6.16089816588309,29,63.9000929602234,1,20486
5.23909018943478,27,82.7592218238396,1,20487
3.64383150896614,34,84.725694629678,0,20488
7.81972534137219,38,103.915756289813,1,20489
12.0347482791456,38,112.468681635907,1,20490
8.33953073092739,43,89.9405170672771,1,20491
5.69274612548497,32,91.8454796038987,1,20492
6.75866136674472,37,97.0746178168915,1,20493
20.9352631343989,48,115.701703111713,1,20494
1.98840637402141,29,119.492773316419,0,20495
7.57483319945615,44,76.7334290826693,1,20496
11.1702967252085,32,80.3671830044107,1,20497
3.85042565754178,34,89.4915452957901,0,20498
12.0880248198501,46,87.7270110575558,1,20499
2.74445474766252,31,86.8833973055526,0,20500
3.5781357361493,35,76.8788856746167,0,20501
3.34628089091492,41,100.972701663378,0,20502
3.29415873225292,43,131.436780263118,0,20503
8.2508462928988,41,113.458367846634,1,20504
4.51431412411443,30,85.3259198085209,1,20505
4.65324299755618,27,93.5246213260569,1,20506
5.99556358605291,32,59.01746929,1,20507
8.10997686681102,34,85.12952799423,1,20508
6.10018228719249,33,102.742672980642,1,20509
3.48500056956556,35,85.3486522260635,0,20510
3.83586645541019,42,89.2326858670902,0,20511
7.18173676641788,44,64.8399482670636,1,20512
6.98936392312673,30,110.93954044658,1,20513
11.7991844205734,36,68.7903832989752,1,20514
2.15339163280836,30,47.6853866389124,0,20515
10.3298261073659,36,94.1579214580977,1,20516
2.2309101349137,33,58.8419045554629,0,20517
10.5446909332683,36,60.1485560443575,1,20518
9.7096202363947,46,82.248046419846,1,20519
4.93834032296699,33,126.179178224675,1,20520
8.67749372419946,46,115.211017642516,1,20521
7.54547170774199,30,28.5729052469738,1,20522
3.37095064364869,21,67.0499805243291,1,20523
5.4765857114422,38,61.3239907392229,0,20524
1.73592755377853,25,86.7244412255479,0,20525
3.00086829456596,31,85.667401862441,0,20526
5.65832098733398,42,83.719881676705,1,20527
3.53980682615868,32,98.4324496499017,0,20528
7.82823649638027,34,102.321086533558,1,20529
10.0235354912725,53,97.5310758444965,1,20530
12.5623765969254,43,75.8250495304472,1,20531
8.88540251550365,32,129.761795285001,1,20532
8.08566761864309,33,63.5671810883473,1,20533
3.88093269256736,30,98.2128318085838,0,20534
12.9199464639234,47,64.1674819342546,1,20535
17.9369848827276,42,88.3956725160561,1,20536
8.02109501688406,35,80.167601090563,1,20537
4.62043142145015,45,88.8715157016793,0,20538
10.5896256113179,39,59.3185581814983,1,20539
1.37036705321073,27,56.5439641681672,0,20540
5.92421848899838,33,91.4901445024108,1,20541
8.96292262401949,37,69.6406910202946,1,20542
2.26910386610422,36,85.7818052016129,0,20543
1.11120533209893,29,110.867692360872,0,20544
7.92802016943145,32,111.585199320985,1,20545
1.8118228564038,24,95.9440255004035,0,20546
4.94659753944201,34,98.1507865117773,1,20547
7.70516523514123,51,59.5557893216731,1,20548
6.83913576352114,29,112.137845204813,1,20549
11.2935307926613,31,72.943162311634,1,20550
4.88489786298952,48,81.3600162161229,0,20551
3.48446763039807,29,111.446266149063,0,20552
8.85770814730099,44,80.1044179780477,1,20553
6.66924984405275,27,78.6099260912541,1,20554
6.86716131551569,39,78.7986375808122,0,20555
7.57666359191027,28,84.1885162925849,1,20556
3.11461042538644,31,63.192407529621,0,20557
2.08136148080687,31,109.054021495073,0,20558
7.26547067109329,31,121.998549119548,1,20559
4.18454988168957,38,85.3541701564652,0,20560
12.311242323599,40,83.2779422432978,1,20561
5.39719625627805,30,97.8040280439736,1,20562
6.01666989953288,28,94.8760978493691,1,20563
5.68153522494597,42,104.16726884426,0,20564
6.73380842873469,41,107.73202400227,1,20565
4.58517904602244,39,58.1479628631085,0,20566
5.67851571462549,41,69.1551451555153,0,20567
7.41095161697677,47,107.663988699954,0,20568
4.91661328540083,34,88.8596651381616,0,20569
10.7607499127234,46,63.2649319961726,1,20570
3.16112478909815,33,100.352787764056,0,20571
4.37179743159559,32,93.5400466908122,1,20572
15.1607089980211,45,90.032275417713,1,20573
15.320828995992,51,83.5742036483599,1,20574
7.24159788887177,33,82.2998120521389,1,20575
4.51944872475331,28,98.6729204576078,1,20576
1.66082867463633,30,135.476995525067,0,20577
10.2463381085254,42,75.5158094654656,1,20578
7.10712788049147,44,49.608892399293,1,20579
6.43992369396677,39,71.0997143334973,1,20580
3.34350366029077,26,81.3684966114388,0,20581
6.96772629491512,31,90.9941102761621,1,20582
6.54575003310115,32,119.201202759029,1,20583
5.55927873779014,35,63.2697170910782,0,20584
19.59414311559,54,40.4376341727572,1,20585
2.60756832146128,27,76.4439223763705,1,20586
3.29922792853817,29,88.4009893448566,0,20587
8.88495462122026,39,22.4634795836533,1,20588
9.71430279480332,32,65.8289610897223,1,20589
7.32791133140664,45,113.288141231799,0,20590
4.56611475927578,42,104.067465107091,0,20591
8.05882576591153,25,77.2692945407443,1,20592
1.65847226032961,22,109.910237141334,0,20593
3.44060956186936,37,79.3650783414149,0,20594
1.93949309568076,18,67.6654960068358,0,20595
5.97707260455889,42,112.681692399968,0,20596
5.30525540811545,35,67.9713838552975,1,20597
2.51060092501641,34,95.6915490715753,0,20598
6.93528119573246,23,55.8747254434816,1,20599
4.25921242097305,24,78.2269610429764,0,20600
7.67010608087784,25,89.8602178126829,1,20601
10.10454118235,40,76.2498176791684,1,20602
4.09683465618158,23,62.5480147671146,1,20603
8.85539768029086,37,93.0752020461041,1,20604
5.14846528456357,43,82.6903415904582,0,20605
5.88077353802232,26,89.9861833869348,1,20606
6.15078431942462,46,100.747270546297,0,20607
5.65139031173318,29,76.3281935030512,1,20608
7.09757553363202,48,93.5700651201576,1,20609
5.70543057253699,36,112.742428733988,0,20610
4.51363258883899,38,79.3759647967608,0,20611
5.64328955308715,38,71.7272912774386,1,20612
5.27019058435899,29,74.1019731907177,1,20613
5.20943220865678,47,95.0863214804258,0,20614
8.71822471608893,37,69.9443549042055,1,20615
11.6772964404486,23,81.2010872559596,1,20616
